epoch,loss,accuracy,emb,L1,L2,L3,L4,scenario,L5,L6,L7,L8
103,0.0009664678681075,1.0,18.06981087773224,15.909466046887452,16.644232564068016,21.24498987805865,17.921649661871903,prajjwal1_bert_small_0_001,,,,
104,0.0009989191910323,1.0,18.06971168170644,15.909687549472942,16.645622642530988,21.25295542454676,17.921594616276753,prajjwal1_bert_small_0_001,,,,
105,0.0010679006195484,1.0,18.069622060640263,15.90997370040699,16.6458488005758,21.264065518405268,17.921655290113772,prajjwal1_bert_small_0_001,,,,
106,0.0009916235575323,1.0,18.06965256432149,15.910172981859771,16.646116440847706,21.272629673580877,17.92242951384442,prajjwal1_bert_small_0_001,,,,
107,0.0008560383269556,1.0,18.06957817425059,15.910146327618042,16.646818011619136,21.277465375611907,17.922374176414504,prajjwal1_bert_small_0_001,,,,
108,0.0011517488955772,1.0,18.06947517047597,15.909041010399768,16.649667680806367,21.287867561715547,17.921659625944542,prajjwal1_bert_small_0_001,,,,
109,0.0008936132254962,1.0,18.06939697265625,15.907595483331733,16.652853738197646,21.2961421612182,17.921166300122202,prajjwal1_bert_small_0_001,,,,
110,0.0008274326877047,1.0,18.069299694401757,15.907469146672929,16.652108447799264,21.29241470864996,17.921586556078523,prajjwal1_bert_small_0_001,,,,
111,0.001399385968358,1.0,18.06910135793773,15.906616655638093,16.643715363382643,21.260075136612024,17.924733215776733,prajjwal1_bert_small_0_001,,,,
112,0.0008343016221535,1.0,18.06903839111328,15.905758175042156,16.636026976538485,21.278630115946783,17.925066338210808,prajjwal1_bert_small_0_001,,,,
113,0.0008464981439202,1.0,18.068994518620503,15.905328274641748,16.63385565641365,21.287076230909005,17.925493959520683,prajjwal1_bert_small_0_001,,,,
114,0.0011729407311885,1.0,18.06955525827321,15.9050979197351,16.657061175570462,21.371266682942707,17.9244641302279,prajjwal1_bert_small_0_001,,,,
115,0.0009100858301504,1.0,18.069614403451943,15.905156314481586,16.65690654483649,21.3703762950793,17.925543793780772,prajjwal1_bert_small_0_001,,,,
116,0.000891216635536,1.0,18.06950188030528,15.90556662026216,16.650640616217164,21.369347007765363,17.925017157104715,prajjwal1_bert_small_0_001,,,,
117,0.00140657012825,1.0,18.06927871009257,15.905367866891329,16.64418316061162,21.337253966618107,17.926686146220224,prajjwal1_bert_small_0_001,,,,
118,0.0009540438177895,1.0,18.06883049358653,15.904847789549002,16.64452902649704,21.27967566262612,17.92883149305111,prajjwal1_bert_small_0_001,,,,
119,0.0007781094847287,1.0,18.068754199641216,15.904831210555058,16.647953818621748,21.29339373090011,17.928450759859903,prajjwal1_bert_small_0_001,,,,
120,0.0121568770433915,0.9963570127504554,18.068574901921284,15.901686440834364,16.664301887887422,21.3884382126327,17.927828665422396,prajjwal1_bert_small_0_001,,,,
121,0.000732942820206,1.0,18.06844711998556,15.901422886249144,16.661198669878296,21.3655755715292,17.929310713526547,prajjwal1_bert_small_0_001,,,,
122,0.0007328509862232,1.0,18.06838798870372,15.901489104946672,16.660228472155516,21.362323726244096,17.92963904153237,prajjwal1_bert_small_0_001,,,,
123,0.0007132817349627,1.0,18.068344116210938,15.90150116745023,16.659938457885076,21.364743522824703,17.929727745403575,prajjwal1_bert_small_0_001,,,,
124,0.0010160963599805,1.0,18.06831550250722,15.900095566157216,16.636181523891093,21.3171480800719,17.930205701261706,prajjwal1_bert_small_0_001,,,,
125,0.0007248091158789,1.0,18.06829643596934,15.89953382592818,16.62918442411718,21.305595620299517,17.93045975037177,prajjwal1_bert_small_0_001,,,,
126,0.000690849675824,1.0,18.068262096745503,15.899501126537777,16.63098933874801,21.317787490038707,17.93028049434252,prajjwal1_bert_small_0_001,,,,
127,0.0007617163422257,1.0,18.06825445345408,15.899355626062835,16.630495721090902,21.32821744213556,17.93002395768852,prajjwal1_bert_small_0_001,,,,
128,0.0007063501049257,1.0,18.06830214759257,15.89936080960411,16.63030595901017,21.33592493720828,17.929701619243797,prajjwal1_bert_small_0_001,,,,
129,0.0006288357287049,1.0,18.068277355534565,15.89929481325688,16.630037429337076,21.33869193377608,17.929650117356488,prajjwal1_bert_small_0_001,,,,
130,0.0006944974636292,1.0,18.06812475374705,15.8994127839858,16.62920821559885,21.329728145634107,17.93032925854181,prajjwal1_bert_small_0_001,,,,
131,0.0006165666480672,1.0,18.06801032672597,15.89947973921868,16.629531624104374,21.327451209118674,17.930631432594062,prajjwal1_bert_small_0_001,,,,
132,0.0007357818409775,1.0,18.067979809147847,15.898889732708264,16.63370070605113,21.338270844006143,17.929859543541525,prajjwal1_bert_small_0_001,,,,
133,0.0006021985620682,1.0,18.06793785442637,15.898835632101868,16.633971111804843,21.340469374248457,17.929876289298193,prajjwal1_bert_small_0_001,,,,
134,0.000697299185801,1.0,18.06793403278066,15.899011733536296,16.635957214133118,21.368008723024463,17.928982149273537,prajjwal1_bert_small_0_001,,,,
135,0.0005873427550327,1.0,18.06788255868714,15.898880102161067,16.636593747442973,21.37005052410188,17.929127427398182,prajjwal1_bert_small_0_001,,,,
136,0.0005576370662682,1.0,18.067832946777344,15.898846374400543,16.636276120045146,21.36981442977822,17.92927145480241,prajjwal1_bert_small_0_001,,,,
137,0.0006838342374638,1.0,18.06769943932149,15.899195158633596,16.631251934447576,21.360357371401484,17.93051339238068,prajjwal1_bert_small_0_001,,,,
138,0.0005849309675717,1.0,18.06764222581096,15.899115654505884,16.631221277900515,21.36130552865117,17.93060882234834,prajjwal1_bert_small_0_001,,,,
139,0.0005829877173231,1.0,18.067649841308597,15.899209931031384,16.63391318955274,21.36647051757368,17.93045114819469,prajjwal1_bert_small_0_001,,,,
140,0.0005461963663133,1.0,18.06760788658712,15.89914593583682,16.633860131213357,21.368041575280696,17.93052924873616,prajjwal1_bert_small_0_001,,,,
141,0.0008847160184906,1.0,18.067438108239237,15.896856922920936,16.641914576129185,21.355423223776896,17.93267480402045,prajjwal1_bert_small_0_001,,,,
142,0.0005475226034815,1.0,18.067367539814043,15.89671064421996,16.642168444579635,21.354505153301638,17.932916679451807,prajjwal1_bert_small_0_001,,,,
143,0.0006129603403241,1.0,18.06737136145976,15.896706558533271,16.646717453697775,21.37547730270413,17.931327930999366,prajjwal1_bert_small_0_001,,,,
144,0.0005168710226271,1.0,18.06732558509257,15.896715299679284,16.646479997478547,21.37603549922533,17.931290270417982,prajjwal1_bert_small_0_001,,,,
145,0.0006103263204138,1.0,18.06724548339844,15.896907994004549,16.643585232871914,21.367595471102465,17.93176583601043,prajjwal1_bert_small_0_001,,,,
146,0.0005422879727379,1.0,18.067182530470884,15.89697162787988,16.642058450667584,21.36274816516536,17.932108880826465,prajjwal1_bert_small_0_001,,,,
147,0.0005192716973019,1.0,18.067125316960347,15.896963359228248,16.64175007860083,21.363879149945923,17.93220841037771,prajjwal1_bert_small_0_001,,,,
148,0.0004817420321572,1.0,18.06707954059316,15.896931827176898,16.641297679129845,21.363635759753173,17.93228969330779,prajjwal1_bert_small_0_001,,,,
149,0.0005485297275392,1.0,18.06701850543691,15.89688076999018,16.642561170789932,21.36371341559405,17.93277480606607,prajjwal1_bert_small_0_001,,,,
150,0.000511272382059,1.0,18.066978454589844,15.896806838516763,16.64247705289358,21.363179774883665,17.93296171928364,prajjwal1_bert_small_0_001,,,,
151,0.0004920240227414,1.0,18.066940307617188,15.896804573323124,16.642603987118804,21.364351922262777,17.93293694112253,prajjwal1_bert_small_0_001,,,,
152,0.0004836922309587,1.0,18.06689453125,15.89676195155076,16.642750502066967,21.365665484430146,17.93296819523601,prajjwal1_bert_small_0_001,,,,
153,0.0005013538344902,1.0,18.066844947133998,15.896683823215506,16.642267043039013,21.366553190193105,17.93295402040464,prajjwal1_bert_small_0_001,,,,
154,0.000496570770828,1.0,18.066793445246685,15.896637629941512,16.641584580496144,21.36802166103231,17.933019266319622,prajjwal1_bert_small_0_001,,,,
155,0.0004822566725936,1.0,18.066724780695903,15.896675554563874,16.641408395680358,21.368309215552603,17.933081593886968,prajjwal1_bert_small_0_001,,,,
156,0.0004645054614958,1.0,18.06667900432872,15.896702736887558,16.64098783399238,21.36929215672672,17.93308911210635,prajjwal1_bert_small_0_001,,,,
157,0.0004846490249512,1.0,18.06662179081818,15.896768316327982,16.63970109282947,21.362857839448857,17.93344681814503,prajjwal1_bert_small_0_001,,,,
158,0.0005717526539016,1.0,18.06657028893087,15.896567395041766,16.63932130462702,21.36134903982472,17.93376836446682,prajjwal1_bert_small_0_001,,,,
159,0.0004496809891603,1.0,18.066520704814863,15.896443462545538,16.639740810151093,21.361153024141903,17.93388415338346,prajjwal1_bert_small_0_001,,,,
160,0.0014553108949804,1.0,18.066469202927557,15.894499217660483,16.656679914297303,21.350483767538996,17.934540350797615,prajjwal1_bert_small_0_001,,,,
161,0.0010571974240165,1.0,18.066129687922466,15.891934754418545,16.728049217460367,21.366485637393804,17.93543583882094,prajjwal1_bert_small_0_001,,,,
162,0.000592269356136,1.0,18.06596947063731,15.892567771814344,16.73154378588734,21.371096640553848,17.935348538535976,prajjwal1_bert_small_0_001,,,,
163,0.0006563047906964,1.0,18.06581306110097,15.893343538100169,16.73101639877903,21.370179945871044,17.935971119364755,prajjwal1_bert_small_0_001,,,,
164,0.0004677954698168,1.0,18.06576157311056,15.893464760702164,16.73019705183519,21.36900132253956,17.936250919418473,prajjwal1_bert_small_0_001,,,,
165,0.0004489955533985,1.0,18.065704345703125,15.89348725977274,16.728394749820342,21.36630433852121,17.936570547968962,prajjwal1_bert_small_0_001,,,,
166,0.0004538359258426,1.0,18.065641406672466,15.89350457530204,16.726716797208525,21.36004431608162,17.93696808250441,prajjwal1_bert_small_0_001,,,,
167,0.0004460158501179,1.0,18.065597534179688,15.893495097620674,16.726300487969958,21.359825370524533,17.937016026786985,prajjwal1_bert_small_0_001,,,,
168,0.0004590249281416,1.0,18.06556129108144,15.893571530534922,16.72579262599702,21.36328184756642,17.93700814724837,prajjwal1_bert_small_0_001,,,,
169,0.0004305655896054,1.0,18.065515514714253,15.89355028218476,16.725053769860327,21.36335224922889,17.937072295308763,prajjwal1_bert_small_0_001,,,,
170,0.0005152960899408,1.0,18.065452575683597,15.893751606480889,16.722856573719795,21.35603860601484,17.93750615632382,prajjwal1_bert_small_0_001,,,,
171,0.0004181925042295,1.0,18.06539347219554,15.893903610701988,16.7209667212759,21.34560166378056,17.938116619061468,prajjwal1_bert_small_0_001,,,,
172,0.00041367326467,1.0,18.065353393554688,15.893863059566756,16.72055638770154,21.34610015924728,17.938153112303798,prajjwal1_bert_small_0_001,,,,
173,0.0004207699175606,1.0,18.06530571331309,15.893829290115551,16.72025625649263,21.346355167243,17.938143815282046,prajjwal1_bert_small_0_001,,,,
174,0.0004480741130322,1.0,18.065294262272847,15.893788683392746,16.719862765953188,21.347453952921327,17.938209297444217,prajjwal1_bert_small_0_001,,,,
175,0.0004087929567873,1.0,18.06529045452403,15.893783472057684,16.719720809186093,21.34937493440666,17.938224028151325,prajjwal1_bert_small_0_001,,,,
176,0.0004094430846196,1.0,18.06529237229533,15.893790267638604,16.719644112230867,21.350839819847344,17.938275224306977,prajjwal1_bert_small_0_001,,,,
177,0.0004030219398507,1.0,18.06529235839844,15.893783513748364,16.719478794785797,21.351375878617198,17.93831319062002,prajjwal1_bert_small_0_001,,,,
178,0.000429772069268,1.0,18.06529998779297,15.893812474874416,16.719319439108038,21.35292659127213,17.938400449214303,prajjwal1_bert_small_0_001,,,,
179,0.0003903660931088,1.0,18.06529998779297,15.89383457093508,16.719172771294044,21.35346059330174,17.93844605881877,prajjwal1_bert_small_0_001,,,,
180,0.000391205664082,1.0,18.06530380943868,15.893837920086414,16.719143240395358,21.35450080357397,17.938508275210967,prajjwal1_bert_small_0_001,,,,
181,0.0004209038038748,1.0,18.06530571331309,15.893875316626822,16.718881033808806,21.3552288896182,17.938557039410256,prajjwal1_bert_small_0_001,,,,
182,0.0003985809363176,1.0,18.06530571331309,15.893922149157914,16.71879598482059,21.35636636424803,17.938573326569436,prajjwal1_bert_small_0_001,,,,
183,0.0003787004688389,1.0,18.065305727209985,15.89392895863573,16.71863857470792,21.35703623620539,17.938599814048448,prajjwal1_bert_small_0_001,,,,
184,0.0003834714848935,1.0,18.06530571331309,15.89393547627878,16.718418670265184,21.35710117638871,17.93864149083205,prajjwal1_bert_small_0_001,,,,
185,0.0003984927159809,1.0,18.06530571331309,15.8939743458899,16.718009295576476,21.356554820020776,17.93869246463741,prajjwal1_bert_small_0_001,,,,
186,0.0004532776183689,1.0,18.065227529390263,15.893989854823046,16.716916610634392,21.348819948067863,17.93901071739544,prajjwal1_bert_small_0_001,,,,
187,0.0003740100795127,1.0,18.06522751549337,15.893991911563283,16.716732615764457,21.348488646126835,17.939074267889417,prajjwal1_bert_small_0_001,,,,
188,0.0003795608910367,1.0,18.065225597722065,15.89399809568089,16.716552998415978,21.348434906839675,17.939131384121698,prajjwal1_bert_small_0_001,,,,
189,0.0004128872440026,1.0,18.065223693847656,15.893951666159708,16.716488586314608,21.349239703736018,17.93920036830103,prajjwal1_bert_small_0_001,,,,
190,0.0004123231431703,1.0,18.06522370774455,15.893937741472422,16.716444421987063,21.34959217064585,17.939257804161866,prajjwal1_bert_small_0_001,,,,
191,0.0003954889277167,1.0,18.065223693847656,15.893869438240872,16.716070901283583,21.35183665791496,17.93940654261299,prajjwal1_bert_small_0_001,,,,
192,0.0004572991910687,1.0,18.065221789973247,15.89389067269414,16.716120235255506,21.35193288000555,17.939491869539076,prajjwal1_bert_small_0_001,,,,
193,0.000375470884682,1.0,18.065221789973247,15.893917757739567,16.716305272392454,21.35291833651739,17.939508379048554,prajjwal1_bert_small_0_001,,,,
194,0.0003719167824781,1.0,18.065221789973247,15.893921565488387,16.716306675978696,21.353367039414703,17.939518704440424,prajjwal1_bert_small_0_001,,,,
195,0.0003671573097766,1.0,18.06522370774455,15.893927068658211,16.71625267265056,21.353446057151142,17.93954541426973,prajjwal1_bert_small_0_001,,,,
196,0.0003833482926202,1.0,18.065221789973247,15.89393316939446,16.716174182996074,21.35363409601708,17.939559380647697,prajjwal1_bert_small_0_001,,,,
197,0.0003718370551587,1.0,18.065221789973247,15.893935101062656,16.71613951024679,21.35369952259168,17.939569219648295,prajjwal1_bert_small_0_001,,,,
198,0.0003782035703414,1.0,18.065221789973247,15.893933753063989,16.71612326477829,21.353812365366892,17.93956411948838,prajjwal1_bert_small_0_001,,,,
199,0.0004189852099778,1.0,18.065221789973247,15.893938352935736,16.716116969485533,21.353858100043404,17.939569886699182,prajjwal1_bert_small_0_001,,,,
200,0.0003973370907151,1.0,18.065223693847656,15.893941479736773,16.71612739215566,21.35396689882261,17.93956896950421,prajjwal1_bert_small_0_001,,,,
0,0.0,0.0,12.578866004770232,9.403916324745344,12.464791360935314,,,prajjwal1_bert_tiny_0_01,,,,
1,1.1382174175249604,0.3327871836883306,12.579520225698518,9.403136465342431,12.441056210378816,,,prajjwal1_bert_tiny_0_01,,,,
2,1.1254546264036962,0.3340615328600036,12.581313133413362,9.39873352411903,12.347184362295176,,,prajjwal1_bert_tiny_0_01,,,,
3,1.1090762210677887,0.3356999817950118,12.584284783277749,9.401276972305572,12.169479466647848,,,prajjwal1_bert_tiny_0_01,,,,
4,1.0988791652353391,0.3520844711450938,12.58453273790555,9.398899529771512,12.05580162702526,,,prajjwal1_bert_tiny_0_01,,,,
5,1.097084836970256,0.3522665210267613,12.58245849609375,9.405344943107856,12.055517640071294,,,prajjwal1_bert_tiny_0_01,,,,
6,1.0946226322909165,0.361004915346805,12.581304550518132,9.397887548158105,12.085113422609778,,,prajjwal1_bert_tiny_0_01,,,,
7,1.0913308211499697,0.3681048607318405,12.57949542981906,9.373762323451391,12.077803855686268,,,prajjwal1_bert_tiny_0_01,,,,
8,1.085255653615556,0.3977789914436556,12.57754230481906,9.358181607412895,12.040517058026133,,,prajjwal1_bert_tiny_0_01,,,,
9,1.0777105903356383,0.4216275259421081,12.574440955942109,9.334560815827476,11.958218218784134,,,prajjwal1_bert_tiny_0_01,,,,
10,1.0667043962744271,0.4412889131622064,12.57034587877469,9.282900513184217,11.928931926044635,,,prajjwal1_bert_tiny_0_01,,,,
11,1.0487649614815715,0.4753322410340433,12.570333481182194,9.233861271462196,11.906377645479012,,,prajjwal1_bert_tiny_0_01,,,,
12,1.0226539803315182,0.5073730202075368,12.569933891470004,9.21167911242727,11.87722212192293,,,prajjwal1_bert_tiny_0_01,,,,
13,0.9947460868439778,0.5295831057709812,12.568572998046877,9.192810701668511,11.862810967898684,,,prajjwal1_bert_tiny_0_01,,,,
14,0.9614235020803664,0.5568905880211178,12.56496810913086,9.185910556000827,11.805598666102384,,,prajjwal1_bert_tiny_0_01,,,,
15,0.9150643670426548,0.5845621700345894,12.55652523058133,9.176360560357624,11.761987027456998,,,prajjwal1_bert_tiny_0_01,,,,
16,0.8821952050769132,0.6062261059530312,12.554710388183594,9.171201611832585,11.787091723778373,,,prajjwal1_bert_tiny_0_01,,,,
17,0.841166862075541,0.6313489896231568,12.54607200657282,9.167415614035228,11.706702482541925,,,prajjwal1_bert_tiny_0_01,,,,
18,0.8088716642682547,0.6499180775532496,12.544897079815009,9.15409276473724,11.74232063175398,,,prajjwal1_bert_tiny_0_01,,,,
19,0.7769412396168114,0.6701256144183506,12.53668403590765,9.15106614309214,11.76160276875825,,,prajjwal1_bert_tiny_0_01,,,,
20,0.7464180470880167,0.6894229018751138,12.532980919057891,9.15375454630245,11.736271608034247,,,prajjwal1_bert_tiny_0_01,,,,
21,0.7128924145608266,0.7048971418168578,12.543545724871205,9.118091933262408,11.733835824174394,,,prajjwal1_bert_tiny_0_01,,,,
22,0.703667322268322,0.712543236846896,12.54568576864829,9.091479378711888,11.75030772169062,,,prajjwal1_bert_tiny_0_01,,,,
23,0.6724296880727602,0.724194429273621,12.54639625514593,9.086877069728482,11.727666840621865,,,prajjwal1_bert_tiny_0_01,,,,
24,0.6419753320833904,0.7420353176770436,12.547819137920476,9.089512846367011,11.686688652156633,,,prajjwal1_bert_tiny_0_01,,,,
25,0.6235460260841943,0.7533224103404332,12.550557136362029,9.057867671370008,11.70453532753845,,,prajjwal1_bert_tiny_0_01,,,,
26,0.5970959583744637,0.7687966502821774,12.547718048095703,9.0371942567018,11.705088155855144,,,prajjwal1_bert_tiny_0_01,,,,
27,0.5690025976071825,0.7795375933005644,12.547097205942109,9.040208738400986,11.708239338859364,,,prajjwal1_bert_tiny_0_01,,,,
28,0.5596148414123955,0.7799016930638996,12.550120353872346,9.02369888489003,11.70360280385374,,,prajjwal1_bert_tiny_0_01,,,,
29,0.5393595149797884,0.7900964864372838,12.544749260122346,9.024164624494563,11.7189237190773,,,prajjwal1_bert_tiny_0_01,,,,
30,0.515862158260427,0.8010194793373384,12.545991897235774,8.99945285588085,11.697707245828632,,,prajjwal1_bert_tiny_0_01,,,,
31,0.5017690691719198,0.8048425268523576,12.54464340209961,8.989818257710853,11.675114635646008,,,prajjwal1_bert_tiny_0_01,,,,
32,0.4818355991999655,0.8183142180957582,12.54603004420843,8.973691365637675,11.713395900507562,,,prajjwal1_bert_tiny_0_01,,,,
33,0.4661578335181277,0.8183142180957582,12.543115615497491,8.953952513603962,11.743422884119028,,,prajjwal1_bert_tiny_0_01,,,,
34,0.4522740837059754,0.8290551611141452,12.544350623910857,8.953469583902685,11.74056070141295,,,prajjwal1_bert_tiny_0_01,,,,
35,0.4422610835062878,0.8325141088658292,12.54937648790555,8.963548393256456,11.70486788677644,,,prajjwal1_bert_tiny_0_01,,,,
36,0.4274629473838132,0.8423448024758784,12.55221176147461,8.931691777916656,11.708933158192549,,,prajjwal1_bert_tiny_0_01,,,,
37,0.4099671035142364,0.8474421991625706,12.551848411733674,8.902849551217708,11.73928939538772,,,prajjwal1_bert_tiny_0_01,,,,
38,0.4088092322978256,0.8470780993992354,12.557020186336231,8.916260728848213,11.728287772361467,,,prajjwal1_bert_tiny_0_01,,,,
39,0.39541410432473,0.8538139450209358,12.556562424053288,8.926169615765858,11.706225994005242,,,prajjwal1_bert_tiny_0_01,,,,
40,0.3735872847817318,0.865283087565993,12.556550025766326,8.919583520450033,11.70190449757544,,,prajjwal1_bert_tiny_0_01,,,,
41,0.3493958217373815,0.870926633897688,12.5587158203125,8.909906857829265,11.689406227766003,,,prajjwal1_bert_tiny_0_01,,,,
42,0.33577476250611,0.8778445294010558,12.556440353740788,8.901173253930073,11.690514128216408,,,prajjwal1_bert_tiny_0_01,,,,
43,0.3408839753687371,0.8745676315310396,12.557385444467496,8.891079552464856,11.70710553902432,,,prajjwal1_bert_tiny_0_01,,,,
44,0.3268397474753364,0.8802111778627344,12.553935051137971,8.913716107709973,11.686732545134236,,,prajjwal1_bert_tiny_0_01,,,,
45,0.3032929786112537,0.8927726196977972,12.55599594116211,8.902431329699047,11.701567185417716,,,prajjwal1_bert_tiny_0_01,,,,
46,0.2994844316459626,0.8882213726561078,12.555890084528302,8.902231100107745,11.70267400944708,,,prajjwal1_bert_tiny_0_01,,,,
47,0.2915402500641469,0.8922264700527944,12.55596256238742,8.888451025348402,11.696786975982128,,,prajjwal1_bert_tiny_0_01,,,,
48,0.2774171984284687,0.8969597669761514,12.55335140245633,8.898061119314319,11.690981902603935,,,prajjwal1_bert_tiny_0_01,,,,
49,0.2922230091318284,0.891134170762789,12.551412582744694,8.910357629625649,11.67787034989445,,,prajjwal1_bert_tiny_0_01,,,,
50,0.2727839544119784,0.9022392135445112,12.555982590068911,8.892839064737844,11.68762239046095,,,prajjwal1_bert_tiny_0_01,,,,
51,0.2656673517558996,0.9069725104678682,12.552270888934991,8.891894044846584,11.696006179051214,,,prajjwal1_bert_tiny_0_01,,,,
52,0.2598566388727948,0.908793009284544,12.555219650615788,8.8882168746051,11.690562233819827,,,prajjwal1_bert_tiny_0_01,,,,
53,0.2404545299327701,0.9138904059712362,12.561047553842496,8.89369972724852,11.69480795993107,,,prajjwal1_bert_tiny_0_01,,,,
54,0.2393182320779689,0.9162570544329146,12.56085014377985,8.881467789004631,11.687049289316551,,,prajjwal1_bert_tiny_0_01,,,,
55,0.2331047321785219,0.9175314036045876,12.563863754619694,8.885520944086641,11.69408544251855,,,prajjwal1_bert_tiny_0_01,,,,
56,0.2095998398825355,0.9273620972146368,12.561945915395784,8.887692970763393,11.698033059726272,,,prajjwal1_bert_tiny_0_01,,,,
57,0.2109538238924881,0.9244492991079556,12.564438819711638,8.857456269082792,11.674105551341356,,,prajjwal1_bert_tiny_0_01,,,,
58,0.2065852290887813,0.9297287456763154,12.560454368764924,8.861993828215669,11.70422611413661,,,prajjwal1_bert_tiny_0_01,,,,
59,0.2055700881945485,0.9262697979246314,12.56172656995578,8.865718838080408,11.694636933295296,,,prajjwal1_bert_tiny_0_01,,,,
60,0.2074857001194054,0.9282723466229746,12.562004089355469,8.866864329931321,11.707002293579611,,,prajjwal1_bert_tiny_0_01,,,,
61,0.191113301705255,0.933733843073002,12.566387176513672,8.864927231798879,11.685734611162609,,,prajjwal1_bert_tiny_0_01,,,,
62,0.1993198023779067,0.9262697979246314,12.566279411489534,8.86120451991944,11.675483745281191,,,prajjwal1_bert_tiny_0_01,,,,
63,0.1711916083911827,0.9417440378663754,12.56488990748968,8.870943105222965,11.670768677374497,,,prajjwal1_bert_tiny_0_01,,,,
64,0.1831339098378845,0.9361004915346806,12.566788673227263,8.854980322912311,11.684430136091176,,,prajjwal1_bert_tiny_0_01,,,,
65,0.1734705156777728,0.937192790824686,12.563698768442109,8.874733437177547,11.653487066091484,,,prajjwal1_bert_tiny_0_01,,,,
66,0.1685497914735094,0.9413799381030402,12.56414604221735,8.853808066373137,11.696049924802198,,,prajjwal1_bert_tiny_0_01,,,,
67,0.1668400101067968,0.9430183870380484,12.56377983127985,8.863538400041326,11.665403580331375,,,prajjwal1_bert_tiny_0_01,,,,
68,0.154729229925533,0.947933733843073,12.559506416147183,8.870643923370734,11.68399753011512,,,prajjwal1_bert_tiny_0_01,,,,
69,0.1506635847871239,0.9486619333697434,12.561362266714143,8.877331064760023,11.674473933871491,,,prajjwal1_bert_tiny_0_01,,,,
70,0.1479404592985243,0.9510285818314218,12.56445980089383,8.877817959857513,11.684975514879822,,,prajjwal1_bert_tiny_0_01,,,,
71,0.142135566894298,0.9510285818314218,12.56836891139593,8.877751334950982,11.66103036777365,,,prajjwal1_bert_tiny_0_01,,,,
72,0.1504842616887598,0.9484798834880758,12.56720733642578,8.871229120709739,11.677077619273785,,,prajjwal1_bert_tiny_0_01,,,,
73,0.13961708419813,0.951392681594757,12.56472301500516,8.85769285253764,11.704831234292865,,,prajjwal1_bert_tiny_0_01,,,,
74,0.1329659175059247,0.9544875295831058,12.56403350830078,8.870849057969643,11.687910572679105,,,prajjwal1_bert_tiny_0_01,,,,
75,0.1420457453592247,0.9510285818314218,12.567337036132812,8.863455071858146,11.692154076501753,,,prajjwal1_bert_tiny_0_01,,,,
76,0.1272280383546528,0.9584926269797924,12.564989089618589,8.862972783148235,11.667794192703225,,,prajjwal1_bert_tiny_0_01,,,,
77,0.1415615002818822,0.95266703076643,12.562278746864129,8.863434837226027,11.666071137074628,,,prajjwal1_bert_tiny_0_01,,,,
78,0.1299434420390737,0.9528490806480976,12.5594491956882,8.855962586971486,11.679185960020671,,,prajjwal1_bert_tiny_0_01,,,,
79,0.1193810954395645,0.9568541780447842,12.56146144884305,8.85534598869464,11.682833046724774,,,prajjwal1_bert_tiny_0_01,,,,
80,0.1244101977369487,0.9583105770981248,12.56285667454157,8.851648259505795,11.694633529026955,,,prajjwal1_bert_tiny_0_01,,,,
81,0.1203594730831933,0.9594028763881304,12.566173553466797,8.837880637201698,11.69156611033005,,,prajjwal1_bert_tiny_0_01,,,,
82,0.1073502227229953,0.9665028217731658,12.56672096217718,8.863901459495812,11.698965477157806,,,prajjwal1_bert_tiny_0_01,,,,
83,0.1125870668618376,0.9588567267431276,12.568184852426482,8.850305679129617,11.6861423295898,,,prajjwal1_bert_tiny_0_01,,,,
84,0.1213114577752124,0.9584926269797924,12.570062636981868,8.846063896886164,11.683952635024257,,,prajjwal1_bert_tiny_0_01,,,,
85,0.1049778637198716,0.9617695248498088,12.568740844726562,8.858008650858372,11.68007335249635,,,prajjwal1_bert_tiny_0_01,,,,
86,0.1096127222736508,0.9610413253231386,12.565809250225165,8.850471054207707,11.675361311068936,,,prajjwal1_bert_tiny_0_01,,,,
87,0.1178784131957667,0.9566721281631166,12.565012931997346,8.862992377483453,11.674145402531575,,,prajjwal1_bert_tiny_0_01,,,,
88,0.1119602825167089,0.959949026033133,12.563334465200471,8.859882745720228,11.684441626017676,,,prajjwal1_bert_tiny_0_01,,,,
89,0.0952268053655272,0.9657746222464956,12.5648193359375,8.864347759630865,11.688607853226772,,,prajjwal1_bert_tiny_0_01,,,,
90,0.0991225249492426,0.9632259239031494,12.56390952959795,8.860344359507092,11.69611649623491,,,prajjwal1_bert_tiny_0_01,,,,
91,0.0962604372966448,0.9632259239031494,12.566048621263269,8.859679197974268,11.674265543619793,,,prajjwal1_bert_tiny_0_01,,,,
92,0.0962872986183121,0.9679592208265064,12.568275451660156,8.864374207643001,11.658551831942493,,,prajjwal1_bert_tiny_0_01,,,,
93,0.0954852305300467,0.9666848716548334,12.56951236707492,8.8619698504162,11.660647309110743,,,prajjwal1_bert_tiny_0_01,,,,
94,0.0896491880458944,0.9732386673948662,12.569137573936652,8.854245162066618,11.686592311084802,,,prajjwal1_bert_tiny_0_01,,,,
95,0.0833360642333267,0.9714181685781904,12.564867019306089,8.857161762370191,11.671798880365449,,,prajjwal1_bert_tiny_0_01,,,,
96,0.0870867092911769,0.9695976697615146,12.566307067871094,8.869559960440819,11.68077574222439,,,prajjwal1_bert_tiny_0_01,,,,
