epoch,loss,accuracy,emb,L1,L2,L3,L4,scenario,L5,L6,L7,L8,model,learning_rate
122,0.0006219901544006,1.0,19.811315539973247,19.78357820215556,18.094186960022306,18.11614620577008,17.19294328811173,prajjwal1_bert-medium_0_001,22.18485897877177,23.78841191693082,26.0568518577812,18.7638159579918,bert-medium,001
123,0.0006061683851887,1.0,19.81127165358357,19.78352835399857,18.09418308278902,18.116142342433687,17.193109925761682,prajjwal1_bert-medium_0_001,22.18514981295893,23.789273830059447,26.054884418980887,18.764228487275336,bert-medium,001
124,0.0005828256689975,1.0,19.81122206946757,19.78348356431082,18.09418213780026,18.116189161067886,17.193354663953105,prajjwal1_bert-medium_0_001,22.18549941710869,23.79028694138935,26.052718588128982,18.76464777044912,bert-medium,001
125,0.0006009645057962,1.0,19.81117248535156,19.783443874782986,18.09421544865398,18.11625435139529,17.19372404338232,prajjwal1_bert-medium_0_001,22.185795643290536,23.79139998528041,26.05058958404485,18.76501046547256,bert-medium,001
126,0.0005808624493862,1.0,19.81112670898437,19.783391330628664,18.09418779383592,18.116178001862405,17.19371573304001,prajjwal1_bert-medium_0_001,22.18583665302325,23.791815391220897,26.049344811500312,18.76540905617191,bert-medium,001
127,0.0005877403027542,1.0,19.81108856201172,19.783322791149924,18.094089556695767,18.11609954000171,17.193399662094254,prajjwal1_bert-medium_0_001,22.185478794118747,23.79160401947077,26.04832741992721,18.7657122169036,bert-medium,001
128,0.0005878729203216,1.0,19.81105233281037,19.78326766217341,18.094070128838656,18.11634687691221,17.19347512222596,prajjwal1_bert-medium_0_001,22.18573387159893,23.79369486268536,26.046106890902493,18.7661051654642,bert-medium,001
129,0.0005763233951013,1.0,19.811006542546284,19.78322890373744,18.093972155739483,18.11628089446188,17.193511935096836,prajjwal1_bert-medium_0_001,22.18594436784477,23.79462606572497,26.04463943453652,18.766351682457984,bert-medium,001
130,0.0005547531730095,1.0,19.810958862304688,19.783182960607533,18.093914289074952,18.116188730264188,17.193555571342426,prajjwal1_bert-medium_0_001,22.18610750347756,23.79518941799365,26.043040485764244,18.766721117474777,bert-medium,001
131,0.0005394441815888,1.0,19.81090736041737,19.78313610028265,18.093849696313967,18.1160587248255,17.193456569873135,prajjwal1_bert-medium_0_001,22.186132156566625,23.79560696405574,26.041772533201343,18.767077447721,bert-medium,001
132,0.0005347764823829,1.0,19.81085396855256,19.78308697476413,18.09380032065136,18.115970465654883,17.193472412331726,prajjwal1_bert-medium_0_001,22.186301309554302,23.7962475413616,26.040318890347507,18.767323255973217,bert-medium,001
133,0.0005213372646415,1.0,19.81080817828847,19.78304030899576,18.093768455074567,18.115918769211067,17.193560740986808,prajjwal1_bert-medium_0_001,22.186514279447184,23.79692784988598,26.038862134589525,18.76763212832813,bert-medium,001
134,0.0005437103152073,1.0,19.810756690298057,19.78297503528699,18.093740327762124,18.115885805779683,17.193477776532617,prajjwal1_bert-medium_0_001,22.18642971685024,23.79684838744895,26.03775808198856,18.76799230801386,bert-medium,001
135,0.0005162033797491,1.0,19.81070520230764,19.78292187966936,18.093682627860314,18.11581511228245,17.19353953432733,prajjwal1_bert-medium_0_001,22.18658205459678,23.79739852377192,26.036233148071062,18.76831713400252,bert-medium,001
136,0.000536213374435,1.0,19.81066321979237,19.78288519187052,18.093770039320425,18.11609872008499,17.19399168365423,prajjwal1_bert-medium_0_001,22.18723990574126,23.798921873443547,26.034234191116305,18.76857465733596,bert-medium,001
137,0.0005265723893021,1.0,19.810628894465435,19.78289632328221,18.09406080402312,18.116900695911955,17.19503504852128,prajjwal1_bert-medium_0_001,22.1887927446209,23.80162765419548,26.03154164020698,18.768846966964084,bert-medium,001
138,0.000504714896924,1.0,19.810571667058003,19.78287135056459,18.0940227821225,18.1167315012336,17.194978001773467,prajjwal1_bert-medium_0_001,22.18908706692833,23.802473975009605,26.03031838005358,18.76920080966637,bert-medium,001
139,0.0004987328913179,1.0,19.810520165170693,19.782821794242373,18.093980215937712,18.11670565301169,17.195029753804857,prajjwal1_bert-medium_0_001,22.18918276093697,23.80308666125021,26.028808649337574,18.76958458627725,bert-medium,001
140,0.0005015284687116,1.0,19.81047821044922,19.782706019222623,18.093798639127247,18.116637405367715,17.19475920908221,prajjwal1_bert-medium_0_001,22.1887226347932,23.80279000426468,26.027358508500896,18.76958334945373,bert-medium,001
141,0.0007277015302515,1.0,19.810831066472065,19.784537532507613,18.098119294491404,18.116165049957665,17.195719901329834,prajjwal1_bert-medium_0_001,22.19345840426308,23.80427096841114,26.052145007746685,18.77109071769784,bert-medium,001
142,0.0005564666650565,1.0,19.810892101628315,19.784479151658022,18.09779432953381,18.116381591352173,17.193910345136576,prajjwal1_bert-medium_0_001,22.19043962377885,23.801599721439548,26.05107946343761,18.77171246471301,bert-medium,001
143,0.0004872610315511,1.0,19.81084824303243,19.78436469684316,18.097666617082552,18.1166662970093,17.193618023981813,prajjwal1_bert-medium_0_001,22.18959602675585,23.801394241972265,26.04931162571864,18.772117614746094,bert-medium,001
144,0.0050413457862099,0.9981785063752276,19.81069944899373,19.785554646142845,18.096998037536288,18.116319652897847,17.187877036617536,prajjwal1_bert-medium_0_001,22.16688773844846,23.794887591363736,25.99286691912319,18.76717907570316,bert-medium,001
145,0.0005565047880527,1.0,19.81018065016561,19.78638982164838,18.096471178509933,18.105075857026986,17.16852625167652,prajjwal1_bert-medium_0_001,22.16638549082049,23.80559924738872,26.00614234354544,18.77650257103648,bert-medium,001
146,0.000520998027319,1.0,19.810092919076943,19.786556598267268,18.096195283483286,18.10328721565844,17.165177684012658,prajjwal1_bert-medium_0_001,22.16441145099577,23.80090334810629,26.01242793626907,18.77690958325329,bert-medium,001
147,0.0004664682527666,1.0,19.810043334960938,19.786531292024208,18.096132733565646,18.10314545344785,17.165098374441456,prajjwal1_bert-medium_0_001,22.1645118699482,23.801148864523743,26.011576779336007,18.77689517217473,bert-medium,001
148,0.0004683738818348,1.0,19.80999375084493,19.786488406210868,18.096097880156748,18.10311321265493,17.16510779653525,prajjwal1_bert-medium_0_001,22.16457436427827,23.8013281066561,26.01079910917577,18.77700056621503,bert-medium,001
149,0.0004549658311681,1.0,19.80994415283203,19.78643292981201,18.096070670039275,18.10309274253081,17.165139620421364,prajjwal1_bert-medium_0_001,22.16462107173732,23.80143694712599,26.009886694736167,18.77706617344924,bert-medium,001
150,0.0004368415568341,1.0,19.809898376464844,19.78637957963787,18.0960686966804,18.1031622408952,17.165349741451077,prajjwal1_bert-medium_0_001,22.16478606955384,23.80198961268357,26.00871121210261,18.777089631405467,bert-medium,001
151,0.0008257966579675,1.0,19.80952834388163,19.78673891161309,18.09536741774373,18.094811653178898,17.156923526840348,prajjwal1_bert-medium_0_001,22.157630267256163,23.77045489312956,26.03284382081857,18.778731007393592,bert-medium,001
152,0.0005950983707031,1.0,19.80950927734375,19.78648040160021,18.09551644802962,18.096495456382875,17.16015473523861,prajjwal1_bert-medium_0_001,22.16029979101296,23.77974051942808,26.02308482463677,18.780606782284373,bert-medium,001
153,0.0005812427682763,1.0,19.80952453613281,19.785529590043865,18.095561585139706,18.09853799399565,17.164838669295737,prajjwal1_bert-medium_0_001,22.16222102264237,23.794425352892155,26.01131004236218,18.78084377990612,bert-medium,001
154,0.0004221034704458,1.0,19.809476855891216,19.78544247041852,18.09557350867433,18.098741124887937,17.165366501104636,prajjwal1_bert-medium_0_001,22.16256071830708,23.79560679729302,26.009784052280786,18.781134864237355,bert-medium,001
155,0.010829239941197,0.9963570127504554,19.80919647216797,19.79111565483941,18.10091950463467,18.106393171355588,17.152091841011533,prajjwal1_bert-medium_0_001,22.137567391595336,23.74059698664208,26.06909207481287,18.778365532991447,bert-medium,001
156,0.0010663975514293,1.0,19.808450695378315,19.79302223914308,18.10754803099919,18.108103017337985,17.167536167499147,prajjwal1_bert-medium_0_001,22.17793073810515,23.842184792885146,26.008588057832423,18.77159195085258,bert-medium,001
157,0.0007961572038488,1.0,19.80823516845703,19.79282429179208,18.106864012004248,18.10852937403056,17.16735018537344,prajjwal1_bert-medium_0_001,22.177647991910007,23.825055356885567,26.017093846055328,18.77128038250032,bert-medium,001
158,0.0134570085093038,0.9981785063752276,19.80792999267578,19.79406967579993,18.10369984222023,18.10339538907744,17.164561120538764,prajjwal1_bert-medium_0_001,22.177192507328662,23.819201026457907,26.01688767174337,18.763710341601207,bert-medium,001
159,0.0004695697992069,1.0,19.80784987708476,19.79400694522267,18.102891154193703,18.103148010476257,17.164873342045016,prajjwal1_bert-medium_0_001,22.178203381258715,23.81962482612207,26.0136094501544,18.76404686877419,bert-medium,001
160,0.0008163216141288,1.0,19.80775451660156,19.79336426948589,18.10278966518048,18.10473938544157,17.166427723479835,prajjwal1_bert-medium_0_001,22.176282260804445,23.81180785132236,26.00499509939948,18.76411557501565,bert-medium,001
161,0.000472863122926,1.0,19.80770494638245,19.79328361191602,18.102748850004268,18.10488273189802,17.166785915909788,prajjwal1_bert-medium_0_001,22.17644425689197,23.81262726775067,26.00371861414397,18.76463827887085,bert-medium,001
162,0.0004452466158402,1.0,19.807653430598247,19.79321055594689,18.10266827581576,18.10494728296832,17.167172722043453,prajjwal1_bert-medium_0_001,22.176664522653937,23.81421758655208,26.002370754443447,18.765171599952684,bert-medium,001
163,0.0004894660436654,1.0,19.80760002483653,19.79310110401369,18.10255147242589,18.105004565963327,17.167218401132384,prajjwal1_bert-medium_0_001,22.176547691470287,23.814219379251337,26.001953792050887,18.76572088856515,bert-medium,001
164,0.0004440680766887,1.0,19.80754661907481,19.79302230862755,18.10249211879376,18.10505226010181,17.167388276758523,prajjwal1_bert-medium_0_001,22.176720541031635,23.81477104423259,26.001051466755964,18.766173857808763,bert-medium,001
165,0.0011405251776665,1.0,19.807725902897847,19.79271595161035,18.102790915900894,18.107005287823565,17.16999561191691,prajjwal1_bert-medium_0_001,22.179636831926302,23.83513092430129,25.97701300949347,18.768190449921377,bert-medium,001
166,0.0005774410626107,1.0,19.807701110839844,19.79255503948052,18.10275115688859,18.10742651656243,17.170423441680185,prajjwal1_bert-medium_0_001,22.17979381123527,23.835016636249147,25.97295892434042,18.768018378586067,bert-medium,001
167,0.000475935510615,1.0,19.807647705078125,19.79248331761317,18.10269059422672,18.107299318296228,17.170095474993595,prajjwal1_bert-medium_0_001,22.17947202866629,23.833839944585858,25.97330845900572,18.76808002520563,bert-medium,001
168,0.0004789508697988,1.0,19.80759620319081,19.792437402277045,18.10257550015476,18.10689710050767,17.168917810547764,prajjwal1_bert-medium_0_001,22.17837967724965,23.831296660209613,25.976256990693305,18.7685619555753,bert-medium,001
169,0.0006300616230754,1.0,19.80750274658203,19.79245644102114,18.102035883780168,18.10516450531061,17.165533236032843,prajjwal1_bert-medium_0_001,22.176100767375345,23.82981213845842,25.98121212262708,18.76912779538792,bert-medium,001
170,0.000444455985476,1.0,19.80746269573497,19.792418266254696,18.102225020500697,18.10520245772676,17.16483462529973,prajjwal1_bert-medium_0_001,22.17563911257329,23.83023399255749,25.98147660830416,18.76964248073557,bert-medium,001
171,0.0004263064682077,1.0,19.80741501549337,19.792367125686617,18.10216893263853,18.105070284372687,17.164574878463327,prajjwal1_bert-medium_0_001,22.175554841811103,23.83009790027945,25.98156090686013,18.76981738703716,bert-medium,001
172,0.0004001629295719,1.0,19.80736351360606,19.792311649287768,18.102104951340863,18.104993128819977,17.164489273599372,prajjwal1_bert-medium_0_001,22.17555930271392,23.83012431827399,25.981229299187444,18.769959357701147,bert-medium,001
173,0.000597116677769,1.0,19.80731010784434,19.792157991336342,18.101800623270115,18.104743415540685,17.164014472336067,prajjwal1_bert-medium_0_001,22.174465936824056,23.82475227953524,25.98350966823557,18.76939824283232,bert-medium,001
174,0.0004399668205107,1.0,19.807296766826585,19.79213914714876,18.10175026092807,18.104663035908683,17.16392339209607,prajjwal1_bert-medium_0_001,22.17456315949098,23.82476567614057,25.983521480595044,18.76968393516888,bert-medium,001
175,0.0004040045272058,1.0,19.807296752929688,19.79214018941577,18.10174616134449,18.10464808285128,17.163934495713974,prajjwal1_bert-medium_0_001,22.17466260566086,23.824978937868213,25.983303243779527,18.7699004487696,bert-medium,001
176,0.00039797623262,1.0,19.807298656804097,19.792140550735,18.101745952891086,18.10465433645336,17.163976992414298,prajjwal1_bert-medium_0_001,22.174739080265788,23.825128329473333,25.983097486374373,18.77011919977018,bert-medium,001
177,0.0003941392157382,1.0,19.807296752929688,19.792141870939883,18.101747967940646,18.10465368329936,17.164018974929558,prajjwal1_bert-medium_0_001,22.174839985609488,23.825390230328225,25.98288569771744,18.770337922976967,bert-medium,001
178,0.0003969731714359,1.0,19.80729484905528,19.792143830401866,18.101743229099963,18.104643691432933,17.164031426546135,prajjwal1_bert-medium_0_001,22.174913750320183,23.825555436598147,25.98267980134335,18.770552477115707,bert-medium,001
179,0.0004049086604413,1.0,19.80729294518087,19.79214769373826,18.10174161706032,18.10462513908011,17.164014194398195,prajjwal1_bert-medium_0_001,22.174964487878352,23.82569630940755,25.98254594646516,18.770707705416097,bert-medium,001
180,0.0003889485102024,1.0,19.807292959077763,19.792151598765333,18.101742339698777,18.104615480739128,17.16399740695085,prajjwal1_bert-medium_0_001,22.17503230471863,23.82591439335724,25.982429685054147,18.770883250974784,bert-medium,001
181,0.0003937157609954,1.0,19.807291027409565,19.792153822268293,18.10173370972792,18.104591494700948,17.163984705190188,prajjwal1_bert-medium_0_001,22.175089004044107,23.826100625627028,25.982356642981912,18.77106477219768,bert-medium,001
182,0.0003971188934138,1.0,19.80729294518087,19.792161298796994,18.101746828395378,18.104627112438987,17.16412218715758,prajjwal1_bert-medium_0_001,22.175270594751467,23.82654503438425,25.981882786707367,18.77120535317232,bert-medium,001
183,0.0004000293277755,1.0,19.80729105520336,19.792159867416967,18.10174653656061,18.10464316335098,17.164165781712487,prajjwal1_bert-medium_0_001,22.175354573678884,23.826758351699468,25.98171580163508,18.77136226299682,bert-medium,001
184,0.0003758223116854,1.0,19.80729294518087,19.792161521147293,18.10174097780321,18.104634644555265,17.164165920681423,prajjwal1_bert-medium_0_001,22.17539417982536,23.826826641034124,25.98162491595159,18.771504692258297,bert-medium,001
185,0.0003917547698151,1.0,19.80728912353516,19.79216018704552,18.101739185103952,18.104633185381445,17.16417598203232,prajjwal1_bert-medium_0_001,22.17545249119048,23.826914163669382,25.981470493671026,18.77168007105426,bert-medium,001
186,0.0003732247051201,1.0,19.80728912353516,19.79216018704552,18.101737628651883,18.10463199024861,17.16420612439432,prajjwal1_bert-medium_0_001,22.17552554715961,23.82706088707096,25.9812836916286,18.77180253047978,bert-medium,001
187,0.0003869084772596,1.0,19.80728912353516,19.79216032601445,18.101734321191227,18.104630822909552,17.16422168891504,prajjwal1_bert-medium_0_001,22.17558317757695,23.827223800353448,25.98111901344063,18.771920570693165,bert-medium,001
188,0.0003804902716595,1.0,19.807291027409565,19.792157352079244,18.101742798296264,18.10468200516831,17.164328847860812,prajjwal1_bert-medium_0_001,22.17566919934772,23.827497944371512,25.98084285437301,18.77204981180271,bert-medium,001
189,0.0003851700044247,1.0,19.80728723355764,19.792160034179688,18.101735849849515,18.10467343078502,17.164269674888292,prajjwal1_bert-medium_0_001,22.17573105442068,23.827420802715697,25.980914089849087,18.772184278144213,bert-medium,001
190,0.0003924726199813,1.0,19.807287219660747,19.79215881125306,18.10173357075898,18.10467633523576,17.164276123046875,prajjwal1_bert-medium_0_001,22.17579756495297,23.82750086271915,25.98079365937002,18.772275316693527,bert-medium,001
191,0.0003759568078546,1.0,19.807287219660747,19.79216084019951,18.101743131821703,18.10469038499509,17.164300178569523,prajjwal1_bert-medium_0_001,22.175852471579184,23.827580908825706,25.98070207884186,18.77236471540941,bert-medium,001
192,0.0004567760468005,1.0,19.80728912353516,19.79212046972389,18.101869287820897,18.1051931884988,17.16488315325183,prajjwal1_bert-medium_0_001,22.17613328610613,23.828985203810728,25.979760202988032,18.77254711213659,bert-medium,001
193,0.0003703179135083,1.0,19.80728912353516,19.79211933017863,18.10187331792001,18.10520998984304,17.164915741467084,prajjwal1_bert-medium_0_001,22.176173976210297,23.8291479642274,25.979634602864586,18.77261409516326,bert-medium,001
194,0.0003813265217213,1.0,19.807287219660747,19.79212053920836,18.101871830952405,18.105201207006345,17.164904346014417,prajjwal1_bert-medium_0_001,22.17618451005557,23.829184943861,25.979621678753627,18.772651102590647,bert-medium,001
195,0.0003756020158335,1.0,19.80728912353516,19.79212180382567,18.10187010773761,18.105195175754567,17.16489956548305,prajjwal1_bert-medium_0_001,22.17619889334034,23.82921233463809,25.97959724801485,18.772684482928835,bert-medium,001
196,0.0003825995055593,1.0,19.80728912353516,19.79212080324934,18.101868648563794,18.10519664882528,17.164922676016943,prajjwal1_bert-medium_0_001,22.176243029874097,23.829307167039325,25.97949996976036,18.772722129613324,bert-medium,001
197,0.0003744352228607,1.0,19.80728912353516,19.79212067817729,18.1018667168956,18.105192493654123,17.164921897790904,prajjwal1_bert-medium_0_001,22.17626035930029,23.8293320285818,25.979463254167733,18.77275166051201,bert-medium,001
198,0.0003807108687281,1.0,19.80728912353516,19.792121108981,18.1018673700496,18.10519470326019,17.164928165289872,prajjwal1_bert-medium_0_001,22.17627137953684,23.829362518366136,25.97943626640056,18.77276293089264,bert-medium,001
199,0.0005359723381015,1.0,19.80728912353516,19.792108059798,18.10186827334767,18.105227249784765,17.164984280945824,prajjwal1_bert-medium_0_001,22.1763231871558,23.829460602640456,25.979285512899875,18.772793545749018,bert-medium,001
200,0.0003853471435899,1.0,19.807287219660747,19.792100485991043,18.10187295660078,18.10526306207932,17.165044329422635,prajjwal1_bert-medium_0_001,22.17635658139088,23.82949886078826,25.97920799602793,18.77281869912625,bert-medium,001
